sale_id,sku,sale_date,quantity,unit_price,total
SKU001_20250219_399,SKU001,2025-02-19,4,17.24,68.96
SKU001_20250220_814,SKU001,2025-02-20,2,17.24,34.48
SKU001_20250221_229,SKU001,2025-02-21,5,17.24,86.19999999999999
SKU001_20250222_753,SKU001,2025-02-22,6,17.24,103.44
SKU001_20250223_989,SKU001,2025-02-23,4,17.24,68.96
SKU001_20250224_870,SKU001,2025-02-24,2,17.24,34.48
SKU001_20250225_602,SKU001,2025-02-25,2,17.24,34.48
SKU001_20250226_205,SKU001,2025-02-26,2,17.24,34.48
SKU001_20250227_993,SKU001,2025-02-27,2,17.24,34.48
SKU001_20250228_112,SKU001,2025-02-28,2,17.24,34.48
SKU001_20250301_687,SKU001,2025-03-01,6,17.24,103.44
SKU001_20250302_391,SKU001,2025-03-02,7,17.24,120.67999999999999
SKU001_20250303_580,SKU001,2025-03-03,2,17.24,34.48
SKU001_20250304_590,SKU001,2025-03-04,4,17.24,68.96
SKU001_20250305_551,SKU001,2025-03-05,2,17.24,34.48
SKU001_20250306_448,SKU001,2025-03-06,6,17.24,103.44
SKU001_20250307_288,SKU001,2025-03-07,7,17.24,120.67999999999999
SKU001_20250308_152,SKU001,2025-03-08,6,17.24,103.44
SKU001_20250309_358,SKU001,2025-03-09,4,17.24,68.96
SKU001_20250310_982,SKU001,2025-03-10,1,17.24,17.24
SKU001_20250311_589,SKU001,2025-03-11,3,17.24,51.72
SKU001_20250312_216,SKU001,2025-03-12,4,17.24,68.96
SKU001_20250313_941,SKU001,2025-03-13,4,17.24,68.96
SKU001_20250314_166,SKU001,2025-03-14,1,17.24,17.24
SKU001_20250315_510,SKU001,2025-03-15,3,17.24,51.72
SKU001_20250316_603,SKU001,2025-03-16,2,17.24,34.48
SKU001_20250318_175,SKU001,2025-03-18,4,17.24,68.96
SKU001_20250319_690,SKU001,2025-03-19,8,17.24,137.92
SKU001_20250320_744,SKU001,2025-03-20,3,17.24,51.72
SKU001_20250321_802,SKU001,2025-03-21,6,17.24,103.44
SKU001_20250322_154,SKU001,2025-03-22,2,17.24,34.48
SKU001_20250323_255,SKU001,2025-03-23,5,17.24,86.19999999999999
SKU001_20250324_252,SKU001,2025-03-24,7,17.24,120.67999999999999
SKU001_20250325_930,SKU001,2025-03-25,3,17.24,51.72
SKU001_20250326_676,SKU001,2025-03-26,6,17.24,103.44
SKU001_20250327_411,SKU001,2025-03-27,3,17.24,51.72
SKU001_20250328_187,SKU001,2025-03-28,5,17.24,86.19999999999999
SKU001_20250329_354,SKU001,2025-03-29,6,17.24,103.44
SKU001_20250330_221,SKU001,2025-03-30,10,17.24,172.39999999999998
SKU001_20250331_671,SKU001,2025-03-31,2,17.24,34.48
SKU001_20250401_882,SKU001,2025-04-01,4,17.24,68.96
SKU001_20250402_526,SKU001,2025-04-02,5,17.24,86.19999999999999
SKU001_20250403_720,SKU001,2025-04-03,4,17.24,68.96
SKU001_20250404_710,SKU001,2025-04-04,3,17.24,51.72
SKU001_20250405_909,SKU001,2025-04-05,2,17.24,34.48
SKU001_20250406_733,SKU001,2025-04-06,4,17.24,68.96
SKU001_20250407_331,SKU001,2025-04-07,6,17.24,103.44
SKU001_20250408_894,SKU001,2025-04-08,4,17.24,68.96
SKU001_20250409_635,SKU001,2025-04-09,2,17.24,34.48
SKU001_20250410_489,SKU001,2025-04-10,1,17.24,17.24
SKU001_20250411_561,SKU001,2025-04-11,3,17.24,51.72
SKU001_20250412_553,SKU001,2025-04-12,4,17.24,68.96
SKU001_20250413_404,SKU001,2025-04-13,3,17.24,51.72
SKU001_20250414_980,SKU001,2025-04-14,3,17.24,51.72
SKU001_20250415_702,SKU001,2025-04-15,6,17.24,103.44
SKU001_20250416_539,SKU001,2025-04-16,5,17.24,86.19999999999999
SKU001_20250417_412,SKU001,2025-04-17,5,17.24,86.19999999999999
SKU001_20250418_682,SKU001,2025-04-18,6,17.24,103.44
SKU001_20250419_735,SKU001,2025-04-19,4,17.24,68.96
SKU001_20250420_161,SKU001,2025-04-20,2,17.24,34.48
SKU001_20250421_724,SKU001,2025-04-21,2,17.24,34.48
SKU001_20250422_857,SKU001,2025-04-22,1,17.24,17.24
SKU001_20250423_201,SKU001,2025-04-23,2,17.24,34.48
SKU001_20250424_881,SKU001,2025-04-24,1,17.24,17.24
SKU001_20250425_312,SKU001,2025-04-25,3,17.24,51.72
SKU001_20250426_740,SKU001,2025-04-26,6,17.24,103.44
SKU001_20250427_316,SKU001,2025-04-27,6,17.24,103.44
SKU001_20250428_370,SKU001,2025-04-28,2,17.24,34.48
SKU001_20250429_776,SKU001,2025-04-29,7,17.24,120.67999999999999
SKU001_20250430_183,SKU001,2025-04-30,3,17.24,51.72
SKU001_20250501_260,SKU001,2025-05-01,5,17.24,86.19999999999999
SKU001_20250502_345,SKU001,2025-05-02,2,17.24,34.48
SKU001_20250503_277,SKU001,2025-05-03,8,17.24,137.92
SKU001_20250504_665,SKU001,2025-05-04,5,17.24,86.19999999999999
SKU001_20250505_176,SKU001,2025-05-05,4,17.24,68.96
SKU001_20250506_260,SKU001,2025-05-06,3,17.24,51.72
SKU001_20250507_102,SKU001,2025-05-07,2,17.24,34.48
SKU001_20250508_518,SKU001,2025-05-08,1,17.24,17.24
SKU001_20250509_561,SKU001,2025-05-09,2,17.24,34.48
SKU001_20250510_805,SKU001,2025-05-10,4,17.24,68.96
SKU001_20250511_708,SKU001,2025-05-11,1,17.24,17.24
SKU001_20250512_581,SKU001,2025-05-12,7,17.24,120.67999999999999
SKU001_20250513_398,SKU001,2025-05-13,2,17.24,34.48
SKU001_20250514_133,SKU001,2025-05-14,3,17.24,51.72
SKU001_20250516_337,SKU001,2025-05-16,4,17.24,68.96
SKU001_20250518_395,SKU001,2025-05-18,4,17.24,68.96
SKU001_20250519_823,SKU001,2025-05-19,6,17.24,103.44
SKU001_20250520_389,SKU001,2025-05-20,3,17.24,51.72
SKU001_20250521_819,SKU001,2025-05-21,3,17.24,51.72
SKU001_20250522_980,SKU001,2025-05-22,5,17.24,86.19999999999999
SKU001_20250523_564,SKU001,2025-05-23,2,17.24,34.48
SKU001_20250524_172,SKU001,2025-05-24,6,17.24,103.44
SKU001_20250525_803,SKU001,2025-05-25,5,17.24,86.19999999999999
SKU001_20250526_339,SKU001,2025-05-26,3,17.24,51.72
SKU001_20250528_370,SKU001,2025-05-28,4,17.24,68.96
SKU001_20250529_906,SKU001,2025-05-29,3,17.24,51.72
SKU001_20250530_910,SKU001,2025-05-30,4,17.24,68.96
SKU001_20250531_740,SKU001,2025-05-31,1,17.24,17.24
SKU001_20250601_703,SKU001,2025-06-01,2,17.24,34.48
SKU001_20250602_777,SKU001,2025-06-02,7,17.24,120.67999999999999
SKU001_20250603_923,SKU001,2025-06-03,7,17.24,120.67999999999999
SKU001_20250604_302,SKU001,2025-06-04,10,17.24,172.39999999999998
SKU001_20250605_535,SKU001,2025-06-05,5,17.24,86.19999999999999
SKU001_20250606_217,SKU001,2025-06-06,3,17.24,51.72
SKU001_20250607_657,SKU001,2025-06-07,1,17.24,17.24
SKU001_20250608_330,SKU001,2025-06-08,5,17.24,86.19999999999999
SKU001_20250609_763,SKU001,2025-06-09,3,17.24,51.72
SKU001_20250610_252,SKU001,2025-06-10,3,17.24,51.72
SKU001_20250611_372,SKU001,2025-06-11,3,17.24,51.72
SKU001_20250612_946,SKU001,2025-06-12,7,17.24,120.67999999999999
SKU001_20250613_245,SKU001,2025-06-13,5,17.24,86.19999999999999
SKU001_20250614_173,SKU001,2025-06-14,4,17.24,68.96
SKU001_20250615_161,SKU001,2025-06-15,1,17.24,17.24
SKU001_20250616_269,SKU001,2025-06-16,4,17.24,68.96
SKU001_20250617_911,SKU001,2025-06-17,5,17.24,86.19999999999999
SKU001_20250618_414,SKU001,2025-06-18,7,17.24,120.67999999999999
SKU001_20250619_709,SKU001,2025-06-19,4,17.24,68.96
SKU001_20250620_866,SKU001,2025-06-20,1,17.24,17.24
SKU001_20250621_944,SKU001,2025-06-21,9,17.24,155.16
SKU001_20250622_682,SKU001,2025-06-22,4,17.24,68.96
SKU001_20250623_395,SKU001,2025-06-23,2,17.24,34.48
SKU001_20250624_549,SKU001,2025-06-24,2,17.24,34.48
SKU001_20250625_227,SKU001,2025-06-25,3,17.24,51.72
SKU001_20250626_579,SKU001,2025-06-26,1,17.24,17.24
SKU001_20250627_805,SKU001,2025-06-27,7,17.24,120.67999999999999
SKU001_20250628_411,SKU001,2025-06-28,8,17.24,137.92
SKU001_20250629_816,SKU001,2025-06-29,4,17.24,68.96
SKU001_20250630_512,SKU001,2025-06-30,5,17.24,86.19999999999999
SKU001_20250701_378,SKU001,2025-07-01,5,17.24,86.19999999999999
SKU001_20250702_612,SKU001,2025-07-02,7,17.24,120.67999999999999
SKU001_20250703_652,SKU001,2025-07-03,6,17.24,103.44
SKU001_20250704_605,SKU001,2025-07-04,8,17.24,137.92
SKU001_20250705_548,SKU001,2025-07-05,5,17.24,86.19999999999999
SKU001_20250706_182,SKU001,2025-07-06,2,17.24,34.48
SKU001_20250707_712,SKU001,2025-07-07,7,17.24,120.67999999999999
SKU001_20250708_140,SKU001,2025-07-08,5,17.24,86.19999999999999
SKU001_20250709_542,SKU001,2025-07-09,3,17.24,51.72
SKU001_20250710_852,SKU001,2025-07-10,5,17.24,86.19999999999999
SKU001_20250711_430,SKU001,2025-07-11,4,17.24,68.96
SKU001_20250712_718,SKU001,2025-07-12,3,17.24,51.72
SKU001_20250713_356,SKU001,2025-07-13,5,17.24,86.19999999999999
SKU001_20250714_126,SKU001,2025-07-14,2,17.24,34.48
SKU001_20250715_193,SKU001,2025-07-15,3,17.24,51.72
SKU001_20250716_334,SKU001,2025-07-16,5,17.24,86.19999999999999
SKU001_20250717_790,SKU001,2025-07-17,3,17.24,51.72
SKU001_20250718_956,SKU001,2025-07-18,3,17.24,51.72
SKU001_20250719_981,SKU001,2025-07-19,4,17.24,68.96
SKU001_20250720_689,SKU001,2025-07-20,5,17.24,86.19999999999999
SKU001_20250721_701,SKU001,2025-07-21,3,17.24,51.72
SKU001_20250722_121,SKU001,2025-07-22,4,17.24,68.96
SKU001_20250723_883,SKU001,2025-07-23,3,17.24,51.72
SKU001_20250724_788,SKU001,2025-07-24,3,17.24,51.72
SKU001_20250725_941,SKU001,2025-07-25,5,17.24,86.19999999999999
SKU001_20250726_375,SKU001,2025-07-26,5,17.24,86.19999999999999
SKU001_20250727_690,SKU001,2025-07-27,8,17.24,137.92
SKU001_20250728_141,SKU001,2025-07-28,5,17.24,86.19999999999999
SKU001_20250729_881,SKU001,2025-07-29,3,17.24,51.72
SKU001_20250731_874,SKU001,2025-07-31,4,17.24,68.96
SKU001_20250801_279,SKU001,2025-08-01,3,17.24,51.72
SKU001_20250802_581,SKU001,2025-08-02,5,17.24,86.19999999999999
SKU001_20250803_631,SKU001,2025-08-03,3,17.24,51.72
SKU001_20250804_767,SKU001,2025-08-04,2,17.24,34.48
SKU001_20250805_552,SKU001,2025-08-05,1,17.24,17.24
SKU001_20250806_384,SKU001,2025-08-06,4,17.24,68.96
SKU001_20250807_285,SKU001,2025-08-07,8,17.24,137.92
SKU001_20250808_699,SKU001,2025-08-08,3,17.24,51.72
SKU001_20250809_546,SKU001,2025-08-09,8,17.24,137.92
SKU001_20250810_750,SKU001,2025-08-10,7,17.24,120.67999999999999
SKU001_20250811_933,SKU001,2025-08-11,3,17.24,51.72
SKU001_20250812_603,SKU001,2025-08-12,2,17.24,34.48
SKU001_20250813_193,SKU001,2025-08-13,4,17.24,68.96
SKU001_20250814_581,SKU001,2025-08-14,3,17.24,51.72
SKU001_20250815_456,SKU001,2025-08-15,1,17.24,17.24
SKU001_20250816_518,SKU001,2025-08-16,6,17.24,103.44
SKU001_20250817_441,SKU001,2025-08-17,5,17.24,86.19999999999999
SKU001_20250818_428,SKU001,2025-08-18,5,17.24,86.19999999999999
SKU001_20250819_786,SKU001,2025-08-19,4,17.24,68.96
SKU001_20250820_207,SKU001,2025-08-20,6,17.24,103.44
SKU001_20250821_978,SKU001,2025-08-21,4,17.24,68.96
SKU001_20250822_264,SKU001,2025-08-22,3,17.24,51.72
SKU001_20250823_437,SKU001,2025-08-23,1,17.24,17.24
SKU001_20250824_521,SKU001,2025-08-24,4,17.24,68.96
SKU001_20250826_810,SKU001,2025-08-26,3,17.24,51.72
SKU001_20250827_607,SKU001,2025-08-27,1,17.24,17.24
SKU001_20250828_395,SKU001,2025-08-28,3,17.24,51.72
SKU001_20250829_778,SKU001,2025-08-29,2,17.24,34.48
SKU001_20250830_510,SKU001,2025-08-30,8,17.24,137.92
SKU001_20250831_933,SKU001,2025-08-31,5,17.24,86.19999999999999
SKU001_20250901_878,SKU001,2025-09-01,2,17.24,34.48
SKU001_20250902_663,SKU001,2025-09-02,2,17.24,34.48
SKU001_20250903_137,SKU001,2025-09-03,4,17.24,68.96
SKU001_20250905_565,SKU001,2025-09-05,3,17.24,51.72
SKU001_20250906_190,SKU001,2025-09-06,3,17.24,51.72
SKU001_20250907_422,SKU001,2025-09-07,9,17.24,155.16
SKU001_20250908_358,SKU001,2025-09-08,4,17.24,68.96
SKU001_20250909_431,SKU001,2025-09-09,3,17.24,51.72
SKU001_20250910_218,SKU001,2025-09-10,4,17.24,68.96
SKU001_20250911_891,SKU001,2025-09-11,2,17.24,34.48
SKU001_20250912_513,SKU001,2025-09-12,5,17.24,86.19999999999999
SKU001_20250913_985,SKU001,2025-09-13,3,17.24,51.72
SKU001_20250914_626,SKU001,2025-09-14,4,17.24,68.96
SKU001_20250915_944,SKU001,2025-09-15,3,17.24,51.72
SKU001_20250916_101,SKU001,2025-09-16,3,17.24,51.72
SKU001_20250917_773,SKU001,2025-09-17,6,17.24,103.44
SKU001_20250918_990,SKU001,2025-09-18,4,17.24,68.96
SKU001_20250919_655,SKU001,2025-09-19,9,17.24,155.16
SKU001_20250920_573,SKU001,2025-09-20,4,17.24,68.96
SKU001_20250921_523,SKU001,2025-09-21,5,17.24,86.19999999999999
SKU001_20250922_155,SKU001,2025-09-22,2,17.24,34.48
SKU001_20250923_292,SKU001,2025-09-23,5,17.24,86.19999999999999
SKU001_20250924_630,SKU001,2025-09-24,4,17.24,68.96
SKU001_20250925_470,SKU001,2025-09-25,3,17.24,51.72
SKU001_20250926_737,SKU001,2025-09-26,5,17.24,86.19999999999999
SKU001_20250927_874,SKU001,2025-09-27,3,17.24,51.72
SKU001_20250928_610,SKU001,2025-09-28,2,17.24,34.48
SKU001_20250929_740,SKU001,2025-09-29,2,17.24,34.48
SKU001_20250930_552,SKU001,2025-09-30,9,17.24,155.16
SKU001_20251001_878,SKU001,2025-10-01,2,17.24,34.48
SKU001_20251002_152,SKU001,2025-10-02,7,17.24,120.67999999999999
SKU001_20251003_308,SKU001,2025-10-03,2,17.24,34.48
SKU001_20251004_373,SKU001,2025-10-04,5,17.24,86.19999999999999
SKU001_20251005_662,SKU001,2025-10-05,2,17.24,34.48
SKU001_20251006_234,SKU001,2025-10-06,2,17.24,34.48
SKU001_20251007_394,SKU001,2025-10-07,8,17.24,137.92
SKU001_20251008_548,SKU001,2025-10-08,6,17.24,103.44
SKU001_20251009_815,SKU001,2025-10-09,7,17.24,120.67999999999999
SKU001_20251010_596,SKU001,2025-10-10,1,17.24,17.24
SKU001_20251011_224,SKU001,2025-10-11,7,17.24,120.67999999999999
SKU001_20251012_129,SKU001,2025-10-12,5,17.24,86.19999999999999
SKU001_20251013_745,SKU001,2025-10-13,5,17.24,86.19999999999999
SKU001_20251014_723,SKU001,2025-10-14,8,17.24,137.92
SKU001_20251015_918,SKU001,2025-10-15,2,17.24,34.48
SKU001_20251016_345,SKU001,2025-10-16,4,17.24,68.96
SKU001_20251017_826,SKU001,2025-10-17,1,17.24,17.24
SKU001_20251018_262,SKU001,2025-10-18,5,17.24,86.19999999999999
SKU001_20251019_418,SKU001,2025-10-19,7,17.24,120.67999999999999
SKU001_20251020_664,SKU001,2025-10-20,5,17.24,86.19999999999999
SKU001_20251021_114,SKU001,2025-10-21,1,17.24,17.24
SKU001_20251022_665,SKU001,2025-10-22,5,17.24,86.19999999999999
SKU001_20251023_517,SKU001,2025-10-23,1,17.24,17.24
SKU001_20251024_195,SKU001,2025-10-24,3,17.24,51.72
SKU001_20251025_330,SKU001,2025-10-25,5,17.24,86.19999999999999
SKU001_20251026_961,SKU001,2025-10-26,4,17.24,68.96
SKU001_20251027_216,SKU001,2025-10-27,2,17.24,34.48
SKU001_20251028_572,SKU001,2025-10-28,2,17.24,34.48
SKU001_20251029_220,SKU001,2025-10-29,4,17.24,68.96
SKU001_20251030_763,SKU001,2025-10-30,2,17.24,34.48
SKU001_20251031_952,SKU001,2025-10-31,4,17.24,68.96
SKU001_20251101_257,SKU001,2025-11-01,4,17.24,68.96
SKU001_20251102_610,SKU001,2025-11-02,5,17.24,86.19999999999999
SKU001_20251103_833,SKU001,2025-11-03,12,17.24,206.88
SKU001_20251104_398,SKU001,2025-11-04,10,17.24,172.39999999999998
SKU001_20251105_621,SKU001,2025-11-05,7,17.24,120.67999999999999
SKU001_20251106_822,SKU001,2025-11-06,6,17.24,103.44
SKU001_20251107_379,SKU001,2025-11-07,7,17.24,120.67999999999999
SKU001_20251108_525,SKU001,2025-11-08,7,17.24,120.67999999999999
SKU001_20251109_954,SKU001,2025-11-09,6,17.24,103.44
SKU001_20251110_594,SKU001,2025-11-10,7,17.24,120.67999999999999
SKU001_20251111_583,SKU001,2025-11-11,4,17.24,68.96
SKU001_20251112_349,SKU001,2025-11-12,7,17.24,120.67999999999999
SKU001_20251113_567,SKU001,2025-11-13,6,17.24,103.44
SKU001_20251114_664,SKU001,2025-11-14,7,17.24,120.67999999999999
SKU001_20251115_248,SKU001,2025-11-15,4,17.24,68.96
SKU001_20251116_492,SKU001,2025-11-16,3,17.24,51.72
SKU001_20251117_295,SKU001,2025-11-17,5,17.24,86.19999999999999
SKU001_20251118_713,SKU001,2025-11-18,9,17.24,155.16
SKU001_20251119_620,SKU001,2025-11-19,1,17.24,17.24
SKU001_20251120_864,SKU001,2025-11-20,5,17.24,86.19999999999999
SKU001_20251121_239,SKU001,2025-11-21,12,17.24,206.88
SKU001_20251122_984,SKU001,2025-11-22,6,17.24,103.44
SKU001_20251123_171,SKU001,2025-11-23,4,17.24,68.96
SKU001_20251124_382,SKU001,2025-11-24,6,17.24,103.44
SKU001_20251125_891,SKU001,2025-11-25,6,17.24,103.44
SKU001_20251126_908,SKU001,2025-11-26,9,17.24,155.16
SKU001_20251127_974,SKU001,2025-11-27,9,17.24,155.16
SKU001_20251128_524,SKU001,2025-11-28,5,17.24,86.19999999999999
SKU001_20251129_448,SKU001,2025-11-29,7,17.24,120.67999999999999
SKU001_20251130_906,SKU001,2025-11-30,11,17.24,189.64
SKU001_20251201_619,SKU001,2025-12-01,6,17.24,103.44
SKU001_20251202_373,SKU001,2025-12-02,6,17.24,103.44
SKU001_20251203_940,SKU001,2025-12-03,11,17.24,189.64
SKU001_20251204_102,SKU001,2025-12-04,5,17.24,86.19999999999999
SKU001_20251205_389,SKU001,2025-12-05,11,17.24,189.64
SKU001_20251206_843,SKU001,2025-12-06,10,17.24,172.39999999999998
SKU001_20251207_405,SKU001,2025-12-07,8,17.24,137.92
SKU001_20251208_957,SKU001,2025-12-08,10,17.24,172.39999999999998
SKU001_20251209_701,SKU001,2025-12-09,10,17.24,172.39999999999998
SKU001_20251210_693,SKU001,2025-12-10,7,17.24,120.67999999999999
SKU001_20251211_775,SKU001,2025-12-11,14,17.24,241.35999999999999
SKU001_20251212_601,SKU001,2025-12-12,15,17.24,258.59999999999997
SKU001_20251213_986,SKU001,2025-12-13,6,17.24,103.44
SKU001_20251214_252,SKU001,2025-12-14,13,17.24,224.11999999999998
SKU001_20251215_557,SKU001,2025-12-15,9,17.24,155.16
SKU001_20251216_651,SKU001,2025-12-16,7,17.24,120.67999999999999
SKU001_20251217_595,SKU001,2025-12-17,5,17.24,86.19999999999999
SKU001_20251218_453,SKU001,2025-12-18,8,17.24,137.92
SKU001_20251219_440,SKU001,2025-12-19,4,17.24,68.96
SKU001_20251220_665,SKU001,2025-12-20,9,17.24,155.16
SKU001_20251221_881,SKU001,2025-12-21,11,17.24,189.64
SKU001_20251222_656,SKU001,2025-12-22,6,17.24,103.44
SKU001_20251223_486,SKU001,2025-12-23,10,17.24,172.39999999999998
SKU001_20251224_566,SKU001,2025-12-24,5,17.24,86.19999999999999
SKU001_20251225_429,SKU001,2025-12-25,10,17.24,172.39999999999998
SKU001_20251226_990,SKU001,2025-12-26,10,17.24,172.39999999999998
SKU001_20251227_293,SKU001,2025-12-27,15,17.24,258.59999999999997
SKU001_20251228_814,SKU001,2025-12-28,8,17.24,137.92
SKU001_20251229_344,SKU001,2025-12-29,10,17.24,172.39999999999998
SKU001_20251230_685,SKU001,2025-12-30,12,17.24,206.88
SKU001_20251231_492,SKU001,2025-12-31,7,17.24,120.67999999999999
SKU001_20260101_339,SKU001,2026-01-01,5,17.24,86.19999999999999
SKU001_20260103_976,SKU001,2026-01-03,2,17.24,34.48
SKU001_20260104_894,SKU001,2026-01-04,4,17.24,68.96
SKU001_20260105_520,SKU001,2026-01-05,4,17.24,68.96
SKU001_20260106_144,SKU001,2026-01-06,2,17.24,34.48
SKU001_20260107_425,SKU001,2026-01-07,2,17.24,34.48
SKU001_20260108_862,SKU001,2026-01-08,4,17.24,68.96
SKU001_20260109_584,SKU001,2026-01-09,8,17.24,137.92
SKU001_20260110_822,SKU001,2026-01-10,5,17.24,86.19999999999999
SKU001_20260111_930,SKU001,2026-01-11,5,17.24,86.19999999999999
SKU001_20260112_490,SKU001,2026-01-12,4,17.24,68.96
SKU001_20260113_495,SKU001,2026-01-13,4,17.24,68.96
SKU001_20260114_779,SKU001,2026-01-14,3,17.24,51.72
SKU001_20260115_911,SKU001,2026-01-15,5,17.24,86.19999999999999
SKU001_20260116_940,SKU001,2026-01-16,4,17.24,68.96
SKU001_20260117_767,SKU001,2026-01-17,2,17.24,34.48
SKU001_20260118_255,SKU001,2026-01-18,8,17.24,137.92
SKU001_20260119_607,SKU001,2026-01-19,4,17.24,68.96
SKU001_20260120_137,SKU001,2026-01-20,2,17.24,34.48
SKU001_20260121_229,SKU001,2026-01-21,8,17.24,137.92
SKU001_20260122_614,SKU001,2026-01-22,1,17.24,17.24
SKU001_20260123_704,SKU001,2026-01-23,4,17.24,68.96
SKU001_20260124_439,SKU001,2026-01-24,5,17.24,86.19999999999999
SKU001_20260125_990,SKU001,2026-01-25,1,17.24,17.24
SKU001_20260126_202,SKU001,2026-01-26,5,17.24,86.19999999999999
SKU001_20260127_995,SKU001,2026-01-27,4,17.24,68.96
SKU001_20260128_965,SKU001,2026-01-28,7,17.24,120.67999999999999
SKU001_20260129_550,SKU001,2026-01-29,4,17.24,68.96
SKU001_20260130_202,SKU001,2026-01-30,1,17.24,17.24
SKU001_20260131_638,SKU001,2026-01-31,7,17.24,120.67999999999999
SKU001_20260201_567,SKU001,2026-02-01,5,17.24,86.19999999999999
SKU001_20260202_115,SKU001,2026-02-02,1,17.24,17.24
SKU001_20260203_839,SKU001,2026-02-03,4,17.24,68.96
SKU001_20260204_247,SKU001,2026-02-04,2,17.24,34.48
SKU001_20260205_519,SKU001,2026-02-05,6,17.24,103.44
SKU001_20260206_991,SKU001,2026-02-06,6,17.24,103.44
SKU001_20260207_770,SKU001,2026-02-07,4,17.24,68.96
SKU001_20260208_258,SKU001,2026-02-08,3,17.24,51.72
SKU001_20260209_176,SKU001,2026-02-09,6,17.24,103.44
SKU001_20260210_580,SKU001,2026-02-10,3,17.24,51.72
SKU001_20260211_900,SKU001,2026-02-11,2,17.24,34.48
SKU001_20260212_371,SKU001,2026-02-12,2,17.24,34.48
SKU001_20260213_446,SKU001,2026-02-13,5,17.24,86.19999999999999
SKU001_20260214_738,SKU001,2026-02-14,8,17.24,137.92
SKU001_20260215_809,SKU001,2026-02-15,3,17.24,51.72
SKU001_20260216_507,SKU001,2026-02-16,6,17.24,103.44
SKU001_20260217_765,SKU001,2026-02-17,3,17.24,51.72
SKU001_20260218_182,SKU001,2026-02-18,3,17.24,51.72
SKU001_20260219_972,SKU001,2026-02-19,3,17.24,51.72
SKU001_20260220_436,SKU001,2026-02-20,2,17.24,34.48
SKU001_20260221_972,SKU001,2026-02-21,10,17.24,172.39999999999998
SKU001_20260222_790,SKU001,2026-02-22,6,17.24,103.44
SKU001_20260223_979,SKU001,2026-02-23,3,17.24,51.72
SKU001_20260224_646,SKU001,2026-02-24,2,17.24,34.48
SKU001_20260225_489,SKU001,2026-02-25,2,17.24,34.48
SKU001_20260226_424,SKU001,2026-02-26,2,17.24,34.48
SKU001_20260227_741,SKU001,2026-02-27,5,17.24,86.19999999999999
SKU001_20260228_835,SKU001,2026-02-28,2,17.24,34.48
SKU001_20260301_877,SKU001,2026-03-01,5,17.24,86.19999999999999
SKU001_20260302_599,SKU001,2026-03-02,1,17.24,17.24
SKU001_20260303_993,SKU001,2026-03-03,3,17.24,51.72
SKU001_20260304_654,SKU001,2026-03-04,3,17.24,51.72
SKU001_20260305_136,SKU001,2026-03-05,1,17.24,17.24
SKU001_20260306_732,SKU001,2026-03-06,2,17.24,34.48
SKU001_20260307_170,SKU001,2026-03-07,6,17.24,103.44
SKU001_20260308_340,SKU001,2026-03-08,1,17.24,17.24
SKU001_20260309_746,SKU001,2026-03-09,5,17.24,86.19999999999999
SKU001_20260310_800,SKU001,2026-03-10,2,17.24,34.48
SKU001_20260311_394,SKU001,2026-03-11,5,17.24,86.19999999999999
SKU001_20260312_332,SKU001,2026-03-12,1,17.24,17.24
SKU001_20260313_864,SKU001,2026-03-13,5,17.24,86.19999999999999
SKU001_20260314_192,SKU001,2026-03-14,7,17.24,120.67999999999999
SKU001_20260315_544,SKU001,2026-03-15,5,17.24,86.19999999999999
SKU001_20260316_200,SKU001,2026-03-16,6,17.24,103.44
SKU001_20260317_878,SKU001,2026-03-17,3,17.24,51.72
SKU001_20260318_748,SKU001,2026-03-18,4,17.24,68.96
SKU001_20260319_820,SKU001,2026-03-19,2,17.24,34.48
SKU001_20260320_993,SKU001,2026-03-20,7,17.24,120.67999999999999
SKU001_20260321_202,SKU001,2026-03-21,4,17.24,68.96
SKU001_20260322_554,SKU001,2026-03-22,5,17.24,86.19999999999999
SKU001_20260323_270,SKU001,2026-03-23,5,17.24,86.19999999999999
SKU001_20260324_810,SKU001,2026-03-24,4,17.24,68.96
SKU001_20260325_406,SKU001,2026-03-25,4,17.24,68.96
SKU001_20260327_129,SKU001,2026-03-27,3,17.24,51.72
SKU001_20260328_147,SKU001,2026-03-28,4,17.24,68.96
SKU001_20260329_432,SKU001,2026-03-29,6,17.24,103.44
SKU001_20260330_915,SKU001,2026-03-30,9,17.24,155.16
SKU001_20260331_157,SKU001,2026-03-31,2,17.24,34.48
SKU001_20260401_400,SKU001,2026-04-01,5,17.24,86.19999999999999
SKU001_20260402_467,SKU001,2026-04-02,1,17.24,17.24
SKU001_20260403_483,SKU001,2026-04-03,3,17.24,51.72
SKU001_20260404_541,SKU001,2026-04-04,2,17.24,34.48
